movie_title,actor_id,actor_name
Anchorman: The Legend of Ron Burgundy,1294,Missi Pyle
Anchorman: The Legend of Ron Burgundy,504,Tim Robbins
GoodFellas,380,Robert De Niro
GoodFellas,11477,Ray Liotta
GoodFellas,7004,Paul Sorvino
Agent Cody Banks,65827,Keith David
Nanny McPhee,7056,Emma Thompson
Nanny McPhee,5472,Colin Firth
Nanny McPhee,11356,Imelda Staunton
Scarface,1158,Al Pacino
Scarface,1160,Michelle Pfeiffer
Nothing to Lose,504,Tim Robbins
Nothing to Lose,78029,Martin Lawrence
Nothing to Lose,11885,John C. McGinley
Nothing to Lose,4808,Giancarlo Esposito
The Last Emperor,11398,Cary-Hiroyuki Tagawa
Contraband,13240,Mark Wahlberg
Contraband,3967,Kate Beckinsale
Contraband,11107,Ben Foster
Contraband,1771,Giovanni Ribisi
Contraband,18999,J.K. Simmons
Money Talks,6952,Charlie Sheen
Money Talks,7004,Paul Sorvino
There Will Be Blood,8785,Ciarán Hinds
The Wild Thornberrys Movie,1981,Alfre Woodard
The Wild Thornberrys Movie,3141,Marisa Tomei
Rugrats Go Wild,62,Bruce Willis
Undercover Brother,41686,Neil Patrick Harris
The House Bunny,1772,Anna Faris
The House Bunny,4443,Christopher McDonald
The House Bunny,32907,Nick Swardson
Beauty Shop,15758,Queen Latifah
Beauty Shop,1981,Alfre Woodard
Beauty Shop,8211,Mena Suvari
Beauty Shop,4724,Kevin Bacon
Beauty Shop,938,Djimon Hounsou
Beauty Shop,6944,Octavia Spencer
Million Dollar Arm,2053,Bill Paxton
Million Dollar Arm,1903,Alan Arkin
The Giver,1229,Jeff Bridges
The Giver,5064,Meryl Streep
The Giver,3897,Katie Holmes
What a Girl Wants,5472,Colin Firth
What a Girl Wants,378,Jonathan Pryce
Jeepers Creepers 2,15033,Justin Long
Good Luck Chuck,56731,Jessica Alba
Cradle 2 the Grave,18471,Anthony Anderson
Cradle 2 the Grave,17773,Gabrielle Union
The Hours,2227,Nicole Kidman
The Hours,1231,Julianne Moore
The Hours,5064,Meryl Streep
The Hours,4764,John C. Reilly
The Hours,3051,Toni Collette
The Hours,228,Ed Harris
The Hours,19,Allison Janney
The Hours,8447,Jeff Daniels
She's the Man,38673,Channing Tatum
She's the Man,212,David Cross
Mr. Bean's Holiday,5293,Willem Dafoe
Anacondas: The Hunt for the Blood Orchid,9779,Morris Chestnut
Blood Ties,8691,Zoe Saldana
Blood Ties,3085,James Caan
Blood Ties,11315,Noah Emmerich
August Rush,18288,Terrence Howard
August Rush,2157,Robin Williams
August Rush,6573,William Sadler
Elizabeth,112,Cate Blanchett
Elizabeth,118,Geoffrey Rush
Elizabeth,1246,Emily Mortimer
Elizabeth,8784,Daniel Craig
Spice World,382,Bob Hoskins
Spice World,10697,Alan Cumming
Spice World,973,Jason Flemyng
The Sitter,6807,Sam Rockwell
The Sitter,21007,Jonah Hill
The Shawshank Redemption,504,Tim Robbins
The Shawshank Redemption,192,Morgan Freeman
The Shawshank Redemption,6573,William Sadler
Kingpin,57755,Woody Harrelson
Kingpin,1532,Bill Murray
Kingpin,7401,Lin Shaye
The Gambler,13240,Mark Wahlberg
The Gambler,1230,John Goodman
August: Osage County,5064,Meryl Streep
August: Osage County,1204,Julia Roberts
August: Osage County,2955,Chris Cooper
August: Osage County,3061,Ewan McGregor
August: Osage County,452,Margo Martindale
August: Osage County,9880,Sam Shepard
August: Osage County,20212,Dermot Mulroney
August: Osage County,17140,Abigail Breslin
Ice Princess,3234,Joan Cusack
A Lot Like Love,18976,Ashton Kutcher
A Lot Like Love,2956,Amanda Peet
A Lot Like Love,17696,Kathryn Hahn
Eddie the Eagle,6968,Hugh Jackman
Eddie the Eagle,4690,Christopher Walken
Eddie the Eagle,388,Jim Broadbent
He Got Game,5292,Denzel Washington
He Got Game,63,Milla Jovovich
He Got Game,5916,Rosario Dawson
He Got Game,1241,John Turturro
Don Juan DeMarco,85,Johnny Depp
Dear John,71070,Amanda Seyfried
Dear John,38673,Channing Tatum
Dear John,28633,Richard Jenkins
The Losers,8691,Zoe Saldana
The Losers,16828,Chris Evans
The Losers,17605,Idris Elba
Don't Be Afraid of the Dark,3897,Katie Holmes
Don't Be Afraid of the Dark,529,Guy Pearce
War,976,Jason Statham
War,40481,Luis Guzmán
Punch-Drunk Love,19292,Adam Sandler
Punch-Drunk Love,1639,Emily Watson
Punch-Drunk Love,1233,Philip Seymour Hoffman
Punch-Drunk Love,40481,Luis Guzmán
EuroTrip,1892,Matt Damon
Half Past Dead,9779,Morris Chestnut
Unaccompanied Minors,52997,Rob Corddry
Unaccompanied Minors,71403,Rob Riggle
Unaccompanied Minors,28638,David Koechner
Unaccompanied Minors,41091,Kristen Wiig
"Bright Lights, Big City",2628,Kiefer Sutherland
The Adventures of Pinocchio,2641,Martin Landau
The Greatest Game Ever Played,10959,Shia LaBeouf
The Greatest Game Ever Played,13550,Elias Koteas
The Box,6941,Cameron Diaz
The Box,11006,James Marsden
The Box,8924,Frank Langella
The Box,8986,James Rebhorn
The Box,1989,Celia Weston
The Ruins,20089,Jena Malone
The Next Best Thing,4589,Benjamin Bratt
The Next Best Thing,41686,Neil Patrick Harris
The Girl Next Door,18082,Timothy Olyphant
The Girl Next Door,1736,James Remar
The Girl Next Door,59315,Olivia Wilde
Stealing Harvard,11662,Jason Lee
Stealing Harvard,41087,Leslie Mann
Stealing Harvard,11885,John C. McGinley
Stealing Harvard,28633,Richard Jenkins
Legend,11207,David Thewlis
Legend,6162,Paul Bettany
Legend,2449,Kevin McNally
Hot Rod,19278,Bill Hader
Hot Rod,62862,Danny McBride
Hot Rod,21200,Will Arnett
Shark Night,10825,Donal Logue
Angela's Ashes,1639,Emily Watson
Draft Day,1269,Kevin Costner
Draft Day,9278,Jennifer Garner
Draft Day,16431,Sam Elliott
Draft Day,53256,Terry Crews
Draft Day,8924,Frank Langella
Lifeforce,2387,Patrick Stewart
The Conspirator,8945,Kevin Kline
The Conspirator,32,Robin Wright
The Conspirator,15033,Justin Long
The Conspirator,207,Tom Wilkinson
The Conspirator,20286,Toby Kebbell
The Conspirator,6413,Danny Huston
The Conspirator,17401,Stephen Root
The Conspirator,74242,Shea Whigham
Lords of Dogtown,9656,Johnny Knoxville
Lords of Dogtown,17604,Jeremy Renner
Lords of Dogtown,74242,Shea Whigham
The 33,3131,Antonio Banderas
The 33,5168,Gabriel Byrne
Big Trouble in Little China,6856,Kurt Russell
Big Trouble in Little China,20904,James Hong
Warrior,1733,Nick Nolte
Warrior,11315,Noah Emmerich
Michael Collins,3896,Liam Neeson
Michael Collins,4566,Alan Rickman
Michael Collins,1204,Julia Roberts
Michael Collins,2039,Brendan Gleeson
Michael Collins,4391,Charles Dance
Gettysburg,8447,Jeff Daniels
Gettysburg,8349,Martin Sheen
Gettysburg,16431,Sam Elliott
Stop-Loss,11864,Ryan Phillippe
Stop-Loss,24045,Joseph Gordon-Levitt
Stop-Loss,38673,Channing Tatum
Stop-Loss,18082,Timothy Olyphant
Stop-Loss,8785,Ciarán Hinds
Abandon,3897,Katie Holmes
Abandon,4589,Benjamin Bratt
Abandon,11664,Zooey Deschanel
Abandon,15091,Melanie Lynskey
Abandon,17773,Gabrielle Union
Brokedown Palace,3967,Kate Beckinsale
Brokedown Palace,8984,Bill Pullman
Brokedown Palace,8167,Paul Walker
Mrs. Winterbourne,18269,Brendan Fraser
Straw Dogs,11006,James Marsden
Straw Dogs,7517,Kate Bosworth
Straw Dogs,4512,James Woods
The Hoax,1205,Richard Gere
The Hoax,658,Alfred Molina
The Hoax,4726,Marcia Gay Harden
The Hoax,15250,Hope Davis
The Hoax,2283,Stanley Tucci
The Road,110,Viggo Mortensen
The Road,6885,Charlize Theron
The Road,3087,Robert Duvall
The Road,529,Guy Pearce
Underclassman,11159,Cheech Marin
Say It Isn't So,28633,Richard Jenkins
Say It Isn't So,7401,Lin Shaye
The World's Fastest Indian,4173,Anthony Hopkins
Tank Girl,3489,Naomi Watts
Tank Girl,56890,Malcolm McDowell
Tank Girl,20904,James Hong
Tank Girl,31028,Richard Schiff
King's Ransom,18471,Anthony Anderson
Blindness,1231,Julianne Moore
Blindness,103,Mark Ruffalo
Blindness,2047,Danny Glover
BloodRayne,2282,Ben Kingsley
BloodRayne,147,Michael Madsen
Carnage,204,Kate Winslet
Carnage,4764,John C. Reilly
Where the Truth Lies,4724,Kevin Bacon
Where the Truth Lies,5472,Colin Firth
Without Limits,55636,Donald Sutherland
Without Limits,26457,Matthew Lillard
Me and Orson Welles,1665,Eddie Marsan
The Best Offer,118,Geoffrey Rush
The Best Offer,55636,Donald Sutherland
The Bad Lieutenant: Port of Call - New Orleans,2963,Nicolas Cage
The Bad Lieutenant: Port of Call - New Orleans,8170,Eva Mendes
The Bad Lieutenant: Port of Call - New Orleans,5576,Val Kilmer
The Bad Lieutenant: Port of Call - New Orleans,38334,Jennifer Coolidge
The Bad Lieutenant: Port of Call - New Orleans,74242,Shea Whigham
The Bad Lieutenant: Port of Call - New Orleans,335,Michael Shannon
A Turtle's Tale: Sammy's Adventures,5049,John Hurt
Love Ranch,15735,Helen Mirren
Love Ranch,22132,M.C. Gainey
Space Dogs,56734,Chloë Grace Moretz
The Counselor,17288,Michael Fassbender
The Counselor,6941,Cameron Diaz
The Counselor,955,Penélope Cruz
The Counselor,287,Brad Pitt
The Counselor,20286,Toby Kebbell
Ironclad,51072,Kate Mara
Ironclad,973,Jason Flemyng
Ironclad,13242,Paul Giamatti
Ironclad,1248,Brian Cox
Ironclad,4391,Charles Dance
Waterloo,290,Christopher Plummer
Red Sky,8984,Bill Pullman
Dangerous Liaisons,6949,John Malkovich
Dangerous Liaisons,1160,Michelle Pfeiffer
Dangerous Liaisons,6384,Keanu Reeves
On the Road,37917,Kristen Stewart
On the Road,9273,Amy Adams
On the Road,205,Kirsten Dunst
On the Road,110,Viggo Mortensen
On the Road,18288,Terrence Howard
On the Road,884,Steve Buscemi
Star Trek IV: The Voyage Home,1748,William Shatner
Rocky Balboa,16483,Sylvester Stallone
Scream 2,6213,Jamie Kennedy
Scream 2,18082,Timothy Olyphant
Scream 2,9575,Jada Pinkett Smith
Scream 2,23626,Liev Schreiber
Scream 2,36422,Luke Wilson
Jane Got a Gun,524,Natalie Portman
Jane Got a Gun,3061,Ewan McGregor
Jane Got a Gun,11315,Noah Emmerich
Think Like a Man Too,17773,Gabrielle Union
Think Like a Man Too,55638,Kevin Hart
The Whole Nine Yards,62,Bruce Willis
The Whole Nine Yards,61981,Michael Clarke Duncan
The Whole Nine Yards,7166,Kevin Pollak
The Whole Nine Yards,2956,Amanda Peet
Footloose,4724,Kevin Bacon
Footloose,12074,John Lithgow
Old School,36422,Luke Wilson
Old School,23659,Will Ferrell
Old School,4937,Vince Vaughn
Old School,12799,Jeremy Piven
Old School,57599,Seann William Scott
The Fisher King,1229,Jeff Bridges
The Fisher King,2157,Robin Williams
I Still Know What You Did Last Summer,8854,Bill Cobbs
I Still Know What You Did Last Summer,16861,John Hawkes
I Still Know What You Did Last Summer,70851,Jack Black
Zack and Miri Make a Porno,19274,Seth Rogen
Zack and Miri Make a Porno,9281,Elizabeth Banks
Zack and Miri Make a Porno,15033,Justin Long
Nurse Betty,9137,Renée Zellweger
Nurse Betty,192,Morgan Freeman
Nurse Betty,2632,Chris Rock
Nurse Betty,17141,Greg Kinnear
Nurse Betty,6383,Aaron Eckhart
Nurse Betty,1064,Crispin Glover
Nurse Betty,19,Allison Janney
The Men Who Stare at Goats,1461,George Clooney
The Men Who Stare at Goats,3061,Ewan McGregor
The Men Who Stare at Goats,1229,Jeff Bridges
The Men Who Stare at Goats,1979,Kevin Spacey
The Men Who Stare at Goats,418,Robert Patrick
The Men Who Stare at Goats,17401,Stephen Root
"Girl, Interrupted",1920,Winona Ryder
"Girl, Interrupted",11701,Angelina Jolie
"Girl, Interrupted",328,Brittany Murphy
"Girl, Interrupted",13333,Vanessa Redgrave
"Girl, Interrupted",2395,Whoopi Goldberg
"Girl, Interrupted",4175,Jeffrey Tambor
Win a Date with Tad Hamilton!,7517,Kate Bosworth
Win a Date with Tad Hamilton!,17696,Kathryn Hahn
Win a Date with Tad Hamilton!,6944,Octavia Spencer
Muppets from Space,4175,Jeffrey Tambor
Muppets from Space,11477,Ray Liotta
Muppets from Space,3897,Katie Holmes
Ready to Rumble,17485,Oliver Platt
Ready to Rumble,2641,Martin Landau
Play It to the Bone,3131,Antonio Banderas
Play It to the Bone,57755,Woody Harrelson
Play It to the Bone,140,Lucy Liu
Play It to the Bone,1269,Kevin Costner
Play It to the Bone,4512,James Woods
I Don't Know How She Does It,517,Pierce Brosnan
I Don't Know How She Does It,17141,Greg Kinnear
Piranha 3D,1951,Elisabeth Shue
Piranha 3D,36801,Adam Scott
Piranha 3D,10182,Ving Rhames
Piranha 3D,1062,Christopher Lloyd
Beyond the Sea,1979,Kevin Spacey
Beyond the Sea,7517,Kate Bosworth
Beyond the Sea,1230,John Goodman
Beyond the Sea,382,Bob Hoskins
Meet the Deedles,8167,Paul Walker
Meet the Deedles,2778,Dennis Hopper
Meet the Deedles,22132,M.C. Gainey
The Thief and the Cobbler,738,Sean Connery
The Thief and the Cobbler,4756,Matthew Broderick
The Thief and the Cobbler,3051,Toni Collette
The Bridge of San Luis Rey,5168,Gabriel Byrne
The Bridge of San Luis Rey,8534,Kathy Bates
The Bridge of San Luis Rey,380,Robert De Niro
The Bridge of San Luis Rey,1037,Harvey Keitel
Faster,18918,Dwayne Johnson
Faster,879,Billy Bob Thornton
Faster,17832,Carla Gugino
Faster,51944,Mike Epps
Zombieland,44735,Jesse Eisenberg
Zombieland,57755,Woody Harrelson
Zombieland,17140,Abigail Breslin
Zombieland,1532,Bill Murray
The Waterboy,19292,Adam Sandler
The Waterboy,8534,Kathy Bates
The Empire Strikes Back,3,Harrison Ford
The Empire Strikes Back,15152,James Earl Jones
Bad Boys,2888,Will Smith
Bad Boys,78029,Martin Lawrence
Final Destination,57599,Seann William Scott
The Ides of March,30614,Ryan Gosling
The Ides of March,1461,George Clooney
The Ides of March,1233,Philip Seymour Hoffman
The Ides of March,13242,Paul Giamatti
The Ides of March,3141,Marisa Tomei
The Ides of March,2954,Jeffrey Wright
Pitch Black,12835,Vin Diesel
Pitch Black,65827,Keith David
Someone Like You...,15852,Ashley Judd
Someone Like You...,17141,Greg Kinnear
Someone Like You...,6968,Hugh Jackman
Someone Like You...,3141,Marisa Tomei
Someone Like You...,13023,Colleen Camp
Her,73421,Joaquin Phoenix
Her,1245,Scarlett Johansson
Her,9273,Amy Adams
Her,59315,Olivia Wilde
Her,19278,Bill Hader
Her,41091,Kristen Wiig
Her,1248,Brian Cox
Joy Ride,18324,Steve Zahn
Joy Ride,8167,Paul Walker
The Adventurer: The Curse of the Midas Box,3968,Michael Sheen
The Adventurer: The Curse of the Midas Box,17286,Lena Headey
The Adventurer: The Curse of the Midas Box,4783,Sam Neill
Anywhere But Here,4038,Susan Sarandon
Anywhere But Here,524,Natalie Portman
Anywhere But Here,3911,John Carroll Lynch
The Crew,6486,Dan Hedaya
The Crew,12799,Jeremy Piven
Haywire,3061,Ewan McGregor
Haywire,17288,Michael Fassbender
Haywire,2053,Bill Paxton
Haywire,38673,Channing Tatum
Haywire,3131,Antonio Banderas
Haywire,3392,Michael Douglas
Jaws: The Revenge,3895,Michael Caine
Marvin's Room,3092,Diane Keaton
Marvin's Room,5064,Meryl Streep
Marvin's Room,6193,Leonardo DiCaprio
Marvin's Room,380,Robert De Niro
Marvin's Room,6486,Dan Hedaya
Marvin's Room,452,Margo Martindale
The Longshots,9778,Ice Cube
The End of the Affair,5469,Ralph Fiennes
The End of the Affair,1231,Julianne Moore
The End of the Affair,11355,Jason Isaacs
Harley Davidson and the Marlboro Man,2295,Mickey Rourke
Harley Davidson and the Marlboro Man,4808,Giancarlo Esposito
In the Valley of Elah,2176,Tommy Lee Jones
In the Valley of Elah,6885,Charlize Theron
In the Valley of Elah,4038,Susan Sarandon
In the Valley of Elah,17051,James Franco
In the Valley of Elah,16851,Josh Brolin
Forsaken,3416,Demi Moore
Forsaken,2628,Kiefer Sutherland
Forsaken,55636,Donald Sutherland
Forsaken,1248,Brian Cox
Cheri,1160,Michelle Pfeiffer
Cheri,8534,Kathy Bates
Cheri,20286,Toby Kebbell
Vanity Fair,368,Reese Witherspoon
Vanity Fair,5168,Gabriel Byrne
Vanity Fair,388,Jim Broadbent
Vanity Fair,382,Bob Hoskins
1408,3036,John Cusack
1408,2231,Samuel L. Jackson
1408,4252,Tony Shalhoub
Spaceballs,8984,Bill Pullman
Spaceballs,5049,John Hurt
The Water Diviner,934,Russell Crowe
Ghost,3416,Demi Moore
Ghost,2395,Whoopi Goldberg
Ghost,17401,Stephen Root
There's Something About Mary,6941,Cameron Diaz
There's Something About Mary,7399,Ben Stiller
There's Something About Mary,7401,Lin Shaye
There's Something About Mary,4175,Jeffrey Tambor
There's Something About Mary,65827,Keith David
There's Something About Mary,28633,Richard Jenkins
The Santa Clause,38582,David Krumholtz
The Rookie,6065,Dennis Quaid
The Rookie,5151,Beth Grant
The Rookie,1248,Brian Cox
The Game Plan,18918,Dwayne Johnson
The Game Plan,9779,Morris Chestnut
The Bridges of Madison County,5064,Meryl Streep
The Bridges of Madison County,190,Clint Eastwood
The Animal,11885,John C. McGinley
The Animal,19292,Adam Sandler
The Animal,5048,Harry Dean Stanton
Gandhi,2282,Ben Kingsley
Gandhi,8349,Martin Sheen
The Hundred-Foot Journey,15735,Helen Mirren
The Net,18277,Sandra Bullock
I Am Sam,2228,Sean Penn
I Am Sam,1160,Michelle Pfeiffer
I Am Sam,501,Dakota Fanning
I Am Sam,31028,Richard Schiff
I Am Sam,2453,Mary Steenburgen
Underworld,3967,Kate Beckinsale
Underworld,3968,Michael Sheen
Underworld,2440,Bill Nighy
Derailed,4491,Jennifer Aniston
Derailed,81681,Denis O'Hare
Derailed,4808,Giancarlo Esposito
The Informant!,1892,Matt Damon
The Informant!,15091,Melanie Lynskey
The Informant!,15831,Frank Welker
Shadowlands,4173,Anthony Hopkins
Delivery Man,4937,Vince Vaughn
Our Kind of Traitor,3061,Ewan McGregor
Our Kind of Traitor,1640,Stellan Skarsgård
Saving Silverman,18324,Steve Zahn
Saving Silverman,70851,Jack Black
Saving Silverman,2956,Amanda Peet
Diary of a Wimpy Kid: Dog Days,18324,Steve Zahn
Summer of Sam,5723,John Leguizamo
Summer of Sam,1241,John Turturro
Jay and Silent Bob Strike Back,880,Ben Affleck
Jay and Silent Bob Strike Back,23659,Will Ferrell
Jay and Silent Bob Strike Back,11662,Jason Lee
Jay and Silent Bob Strike Back,57599,Seann William Scott
The Glass House,1640,Stellan Skarsgård
"Hail, Caesar!",16851,Josh Brolin
"Hail, Caesar!",1461,George Clooney
"Hail, Caesar!",5469,Ralph Fiennes
"Hail, Caesar!",1245,Scarlett Johansson
"Hail, Caesar!",3063,Tilda Swinton
"Hail, Caesar!",38673,Channing Tatum
"Hail, Caesar!",21007,Jonah Hill
"Hail, Caesar!",38582,David Krumholtz
Josie and the Pussycats,5916,Rosario Dawson
Josie and the Pussycats,10697,Alan Cumming
Josie and the Pussycats,1294,Missi Pyle
Josie and the Pussycats,7489,Parker Posey
Josie and the Pussycats,13922,Seth Green
Josie and the Pussycats,33654,Breckin Meyer
Homefront,976,Jason Statham
Homefront,17051,James Franco
Homefront,1920,Winona Ryder
Homefront,7517,Kate Bosworth
I Heart Huckabees,4483,Dustin Hoffman
I Heart Huckabees,9642,Jude Law
I Heart Huckabees,13240,Mark Wahlberg
I Heart Huckabees,3489,Naomi Watts
I Heart Huckabees,21007,Jonah Hill
RoboCop 3,17401,Stephen Root
Dudley Do-Right,18269,Brendan Fraser
Dudley Do-Right,658,Alfred Molina
The Libertine,85,Johnny Depp
The Libertine,6949,John Malkovich
Hit & Run,51329,Bradley Cooper
Hit & Run,28638,David Koechner
Hit & Run,23532,Jason Bateman
Mad Money,3092,Diane Keaton
Mad Money,15758,Queen Latifah
Mad Money,3897,Katie Holmes
Mad Money,17401,Stephen Root
Mad Money,4443,Christopher McDonald
Before I Go to Sleep,2227,Nicole Kidman
Before I Go to Sleep,5472,Colin Firth
Before I Go to Sleep,2983,Mark Strong
Stone,380,Robert De Niro
Stone,819,Edward Norton
Stone,63,Milla Jovovich
Out of the Furnace,3894,Christian Bale
Out of the Furnace,8691,Zoe Saldana
Out of the Furnace,57755,Woody Harrelson
Out of the Furnace,9880,Sam Shepard
Out of the Furnace,5293,Willem Dafoe
Out of the Furnace,2178,Forest Whitaker
Out of the Furnace,1893,Casey Affleck
Michael Clayton,1461,George Clooney
Michael Clayton,207,Tom Wilkinson
Michael Clayton,3063,Tilda Swinton
Michael Clayton,81681,Denis O'Hare
My Fellow Americans,707,Dan Aykroyd
My Fellow Americans,11512,John Heard
My Fellow Americans,8986,James Rebhorn
My Fellow Americans,454,Michael Peña
Arlington Road,1229,Jeff Bridges
Arlington Road,504,Tim Robbins
Arlington Road,3234,Joan Cusack
Arlington Road,15250,Hope Davis
To Rome with Love,44735,Jesse Eisenberg
To Rome with Love,955,Penélope Cruz
To Rome with Love,7447,Alec Baldwin
Firefox,190,Clint Eastwood
"South Park: Bigger, Longer & Uncut",1461,George Clooney
Death at a Funeral,21088,Alan Tudyk
Teenage Mutant Ninja Turtles III,13550,Elias Koteas
Hardball,6384,Keanu Reeves
Hardball,16861,John Hawkes
Silver Linings Playbook,51329,Bradley Cooper
Silver Linings Playbook,380,Robert De Niro
Silver Linings Playbook,74242,Shea Whigham
Silver Linings Playbook,12041,Julia Stiles
Freedom Writers,349,Scott Glenn
Freedom Writers,11356,Imelda Staunton
For Colored Girls,11703,Kerry Washington
For Colored Girls,2395,Whoopi Goldberg
The Transporter,976,Jason Statham
